filename,label,top,left,width,height
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,rear,1488,1552,161,127
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,rear,1497,1711,97,84
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,rear,1508,1755,74,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,front,1423,802,358,232
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,front,1451,548,332,192
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,front,1484,1083,222,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000798.jpg,front,1460,1266,177,152
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000800.jpg,rear,1420,1498,427,283
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000800.jpg,front,1426,798,362,244
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000800.jpg,front,1458,544,326,192
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000800.jpg,front,1490,1087,221,150
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000800.jpg,front,1467,1264,185,149
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000801.jpg,rear,1444,1552,255,225
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000801.jpg,front,1464,1255,191,153
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000801.jpg,front,1486,1098,203,156
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000801.jpg,front,1430,798,365,254
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000801.jpg,front,1454,542,344,196
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,rear,1515,1620,74,57
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,rear,1508,1752,74,64
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,rear,1487,1855,169,134
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,front,1458,547,324,188
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,front,1429,797,361,241
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,front,1487,1092,213,154
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000804.jpg,front,1470,1255,189,145
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,rear,1524,1880,112,99
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,rear,1529,1746,77,63
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,rear,1538,1634,66,53
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,front,1448,689,408,259
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,front,1475,481,356,204
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,front,1507,1026,244,166
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,front,1484,1225,196,163
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,front,1546,1501,64,43
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000823.jpg,front,1535,1577,65,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000824.jpg,rear,1553,1730,73,59
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000824.jpg,rear,1547,1855,121,100
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000824.jpg,rear,1558,1606,69,54
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000824.jpg,front,1452,388,529,307
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000824.jpg,front,1526,920,267,178
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000824.jpg,front,1506,1140,221,168
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000825.jpg,rear,1567,1575,71,55
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000825.jpg,rear,1563,1709,72,58
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000825.jpg,rear,1561,1834,126,104
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000825.jpg,front,1538,648,381,209
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000825.jpg,front,1504,988,281,197
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,rear,1438,1523,76,58
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,rear,1432,1702,69,58
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,rear,1428,1799,164,130
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,front,1326,212,633,367
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,front,1388,-4,429,243
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,front,1379,1587,103,116
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,front,1432,1452,86,60
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000827.jpg,front,1442,1325,93,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000832.jpg,rear,1427,1417,353,268
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000832.jpg,rear,1405,2046,258,216
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000832.jpg,front,1340,1730,321,203
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000832.jpg,front,1456,308,383,245
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000832.jpg,front,1508,616,280,162
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000833.jpg,rear,1445,1479,182,113
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000833.jpg,rear,1402,1639,314,249
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000833.jpg,rear,1389,2189,296,242
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000833.jpg,front,1396,-112,467,359
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000833.jpg,front,1490,300,401,223
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000833.jpg,front,1436,1407,200,115
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000834.jpg,rear,1468,1401,243,137
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000834.jpg,rear,1427,1776,283,231
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000834.jpg,rear,1401,2335,369,282
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000834.jpg,front,1453,1208,298,137
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000834.jpg,front,1472,1648,121,96
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000835.jpg,rear,1472,1194,323,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000835.jpg,rear,1439,1852,284,245
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000835.jpg,rear,1402,2488,525,355
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000835.jpg,front,1479,1560,156,121
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000835.jpg,front,1492,1801,122,99
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000836.jpg,rear,1326,2820,1103,697
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000836.jpg,rear,1443,730,467,226
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000836.jpg,rear,1423,1904,269,227
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000836.jpg,front,1478,1709,157,123
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000836.jpg,front,1456,1388,211,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000836.jpg,front,1482,1204,188,107
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000837.jpg,rear,1434,1852,254,221
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000837.jpg,front,1433,1023,323,201
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000837.jpg,front,1466,1497,227,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000837.jpg,front,1470,897,218,144
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000837.jpg,front,1468,1261,192,150
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000839.jpg,rear,1464,1740,203,171
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000839.jpg,front,1420,42,1153,687
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000839.jpg,front,1478,1385,113,83
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000839.jpg,front,1465,1474,96,86
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,rear,1435,1780,174,150
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1380,60,527,289
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1435,471,334,194
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1451,770,227,148
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1440,913,208,131
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1441,1065,155,113
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1442,1342,140,102
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1433,1448,122,104
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000840.jpg,front,1430,1222,132,105
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,rear,1448,1823,153,130
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1454,-142,505,299
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1470,340,383,209
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1458,646,293,177
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1455,927,191,152
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1457,1241,199,122
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1438,1410,139,126
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000841.jpg,front,1431,1553,103,90
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000842.jpg,rear,1455,1829,137,116
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000842.jpg,front,1452,-12,509,279
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000842.jpg,front,1464,554,355,219
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000842.jpg,front,1460,960,347,179
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000842.jpg,front,1440,1282,189,169
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000842.jpg,front,1428,1454,143,117
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000844.jpg,rear,1415,1788,124,109
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000844.jpg,front,1348,120,679,471
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000844.jpg,front,1376,844,403,271
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000845.jpg,rear,1426,1816,114,102
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000845.jpg,front,1440,1561,82,71
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000845.jpg,front,1442,1478,75,64
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000846.jpg,rear,1444,1850,113,94
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000846.jpg,front,1436,1502,113,95
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000846.jpg,front,1462,1612,80,52
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000846.jpg,front,1448,1461,79,79
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000847.jpg,rear,1470,1800,83,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000847.jpg,rear,1471,1853,97,88
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000847.jpg,rear,1482,1759,62,52
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000847.jpg,front,1450,1325,177,137
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000847.jpg,front,1486,1517,116,68
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000848.jpg,rear,1501,1835,97,86
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000848.jpg,rear,1503,1734,100,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000848.jpg,front,1456,844,375,251
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000848.jpg,front,1514,1355,168,101
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000848.jpg,front,1497,1311,117,97
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000849.jpg,rear,1483,1695,92,79
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000849.jpg,rear,1489,1820,93,86
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000849.jpg,front,1498,996,313,165
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000849.jpg,front,1471,1208,142,116
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000849.jpg,front,1493,1650,53,46
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000853.jpg,rear,1457,1523,165,137
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000853.jpg,rear,1476,1790,88,75
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000853.jpg,front,1474,1451,110,91
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000854.jpg,rear,1432,1415,209,183
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000854.jpg,rear,1465,1782,87,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000854.jpg,front,1460,1240,184,133
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000855.jpg,rear,1400,1204,322,274
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000855.jpg,rear,1429,1379,208,190
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000855.jpg,rear,1451,1779,87,76
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000855.jpg,front,1446,460,531,293
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000989.jpg,rear,1374,1544,993,721
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000989.jpg,rear,1320,-2,1197,711
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000989.jpg,rear,1370,898,543,395
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-000989.jpg,rear,1546,1446,107,82
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001001.jpg,rear,1254,-60,1139,739
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001001.jpg,rear,1524,1332,247,193
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001001.jpg,rear,1555,1598,106,96
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001001.jpg,rear,1452,1666,571,457
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1373,522,724,465
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1567,1183,133,115
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1555,1303,129,85
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1557,1446,164,126
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1506,1668,395,305
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1544,1598,89,67
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1546,1680,37,30
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001003.jpg,rear,1564,2062,113,101
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1454,2848,729,417
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1407,2497,451,295
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1463,2400,246,190
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1437,2265,237,184
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1465,2095,119,88
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1465,2059,86,77
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1461,2035,81,75
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1459,1942,66,53
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1447,1772,165,130
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1447,1712,93,84
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1444,1685,65,58
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1454,889,268,160
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1455,1080,213,130
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1431,1193,160,134
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1431,1264,136,127
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001011.jpg,rear,1440,1329,135,108
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1486,2650,461,302
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1469,2429,336,234
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1484,2362,237,190
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1532,2019,60,49
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1503,1813,102,84
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1509,1526,91,69
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001027.jpg,rear,1515,1720,75,59
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1439,2447,660,409
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1465,2256,218,169
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1339,2385,383,266
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1449,2209,181,158
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1474,2150,134,114
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1421,1974,140,130
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,rear,1501,2106,54,44
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,front,1454,1452,142,128
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,front,1472,1558,123,81
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,front,1440,1634,93,105
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,front,1488,1711,82,64
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001044.jpg,front,1482,1848,82,69
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,rear,1402,2750,1311,771
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,rear,1300,2453,528,311
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,rear,1451,2336,321,241
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,rear,1439,2255,205,196
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,rear,1466,2169,149,138
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,front,1427,1168,265,193
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,front,1476,1806,92,77
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,front,1481,1659,92,73
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,front,1469,1698,89,78
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001045.jpg,front,1428,1571,111,118
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001046.jpg,rear,1224,2586,801,443
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001046.jpg,rear,1436,2532,545,353
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001046.jpg,rear,1421,2364,304,258
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001046.jpg,rear,1461,2225,209,162
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001046.jpg,rear,1421,1985,101,127
./dlib_front_and_rear_vehicles_v1\youtube_frames/vancouver-001046.jpg,rear,1496,2082,59,45
